-25.4982,-0.8675,-1.0353,0.0000
-3286.4912,374.8657,-4.4569,1.0000
-810.8148,87.1442,-2.8639,1.0000
-388.4649,17.8086,-1.2471,1.0000
-299.8498,8.1025,1.0426,0.0000
-262.4368,-22.5294,2.6157,1.0000
-12.3489,-1.0793,-1.2932,0.0000
-534.1070,20.2173,0.3868,1.0000
-5.1083,-0.2373,-0.9503,0.0000
-71.0564,-6.3892,-1.0389,0.0000
-1559.1549,-427.0759,48.3839,1.0000
-317.5783,29.1780,-1.7666,1.0000
-999.1508,35.0177,2.6038,1.0000
-688.8059,88.9489,-2.1962,0.0000
-140.0657,11.3476,-1.6797,0.0000
-60.3943,-39.4788,-9.1766,0.0000
-182.1259,20.5141,-1.5871,0.0000
-28.2916,0.6135,-1.1513,0.0000
-12.0128,0.9287,-0.9567,0.0000
-15.3076,-0.5929,-1.4499,0.0000
-157.5501,-2.1271,-3.2517,1.0000
-253.0469,-3.0367,-0.7122,0.0000
-30.2619,0.9638,-0.9575,0.0000
-101.3031,-5.3326,-0.9537,0.0000
-3049.1803,476.6765,-10.6485,0.0000
-76.9616,0.6867,-1.3946,0.0000
-403.7131,-30.3842,0.2447,0.0000
-15.4769,-1.5637,-1.2123,0.0000
-64.1388,-1.4473,-0.9713,1.0000
-138.2046,-43.5623,2.6684,1.0000
-113.2935,1.7378,-1.5177,0.0000
-34.0411,2.5986,-1.2191,0.0000
-123.3257,-3.5834,-0.3166,0.0000
-243.9796,2.5923,-0.3244,1.0000
-29.7826,-2.1937,-1.1980,0.0000
-3027.6722,316.1441,-0.2460,1.0000
-48.0277,-2.1482,-1.0972,0.0000
-44.5975,-5.8725,-2.0739,0.0000
-69.5649,-3.5380,-0.4714,0.0000
-81.2196,5.4779,-1.4287,0.0000
-56.4747,-16.1472,-2.7988,1.0000
-9.7268,-3.5703,-1.3914,0.0000
-254.4205,36.8002,-1.9187,0.0000
-880.6503,-572.1816,-4.5065,1.0000
-244.0934,-40.0359,1.0120,1.0000
-618.1350,81.0351,-2.4110,0.0000
-248.6934,-37.2588,0.5866,1.0000
-447.8742,56.3139,-2.0028,0.0000
-88.6302,-2.3485,-0.5238,0.0000
-32.9049,-2.6498,-0.8089,0.0000
-48.2049,-3.2028,-1.8104,1.0000
-121.9943,4.2610,-1.1529,1.0000
-8.0735,0.2609,-0.9457,0.0000
-16.3151,-6.5591,-1.7627,0.0000
-339.1024,27.8389,-0.5977,1.0000
-58.9012,-12.4722,-0.5011,0.0000
-15.6554,-2.6739,-2.6045,0.0000
-44.5668,0.3142,-1.1671,0.0000
-733.2088,90.2147,-3.7802,0.0000
-2.1636,-0.7407,-0.9303,1.0000
-437.8378,61.7115,-2.3058,1.0000
-53.9470,-1.1623,-1.2817,0.0000
-340.6041,18.9781,-0.0372,1.0000
-64.9560,-0.2956,-1.0446,0.0000
-508.4939,33.5846,-6.5513,1.0000
-613.5895,-11.9777,2.2223,1.0000
-493.0787,58.8863,-1.9117,0.0000
-1120.7643,137.3969,-5.0629,1.0000
-114.7692,5.0110,-1.8360,1.0000
-74.6786,-3.8548,-2.3185,1.0000
-212.4209,-50.7233,-1.5852,1.0000
-102.5975,5.0171,-1.4924,1.0000
-58.8749,-0.2939,-0.8651,1.0000
-371.1974,12.0024,0.6570,1.0000
-309.7880,-14.6739,0.8297,1.0000
-9.0567,0.4277,-0.9495,0.0000
-145.3298,4.2179,-0.2916,1.0000
-248.6264,-18.8519,1.5623,0.0000
-25.4987,-0.8735,-1.1184,0.0000
-167.0185,13.8776,-1.6611,0.0000
-513.0559,42.6416,-5.0061,1.0000
-41.2804,1.7572,-1.5689,0.0000
-48.3469,1.9504,-1.4223,0.0000
-58.3773,2.6244,-1.4645,0.0000
-110.4766,6.3995,-0.9834,0.0000
-29.6264,-7.2630,-0.7080,0.0000
-126.8378,-18.4203,-2.0730,1.0000
-7.0797,0.0962,-0.9349,0.0000
-1443.4560,-432.6644,45.5763,1.0000
-277.5782,-10.1747,-1.7137,1.0000
-196.5118,-22.5276,2.2011,0.0000
-219.9047,-40.9137,2.8067,1.0000
-5.2823,-1.2430,-1.0951,0.0000
-668.5501,46.7824,-2.6584,1.0000
-103.6320,-19.0941,0.1498,1.0000
-29.1079,1.7906,-0.9176,0.0000
-717.0462,35.9416,0.6042,1.0000
-302.8128,14.5208,-1.0898,1.0000
-25.3357,0.0911,-1.4011,0.0000
-733.6619,99.5730,-2.4865,0.0000
-252.0670,-3.2479,-1.2115,0.0000
-44.2363,2.2953,-1.1396,0.0000
-336.7877,41.4787,-3.0814,1.0000
-69.0657,-0.6115,-0.9762,0.0000
-404.2515,-81.6877,-5.1208,1.0000
-765.4095,97.7385,-3.3805,1.0000
-88.1165,6.6733,-1.1303,0.0000
-116.5566,6.4373,-0.6917,0.0000
-324.9251,45.7171,-1.5276,0.0000
-303.0372,-10.7549,0.4921,1.0000
-97.5145,-0.9160,-1.3091,0.0000
-924.9346,137.9622,-3.6847,0.0000
-13.9866,1.2606,-0.9747,0.0000
-500.1411,11.0713,-3.4273,1.0000
-26.4874,-0.6936,-0.9657,0.0000
-294.5088,-26.2864,2.3282,0.0000
-27.5157,-12.8009,-1.7282,0.0000
-13.8342,-3.8687,-1.1375,0.0000
-2.1494,-0.7365,-0.9151,0.0000
-28.4590,-0.3642,-0.9968,0.0000
-28.4621,-0.3997,-1.4088,0.0000
-431.5402,9.0193,1.0508,0.0000
-53.9282,4.9624,-1.0474,0.0000
-9.7268,-3.5703,-1.3914,0.0000
-14.1488,0.2742,-0.9471,0.0000
-545.9397,22.2119,0.2849,1.0000
-92.5863,-1.7690,-1.5033,1.0000
-169.4747,17.3422,-1.7215,1.0000
-169.3748,5.8788,-4.4489,1.0000
-129.2276,9.4681,-2.1609,0.0000
-166.8523,14.8745,-1.5835,0.0000
-50.4841,1.3116,-1.2307,0.0000
-104.5647,5.3810,-1.1841,0.0000
-5.1083,-0.2373,-0.9503,0.0000
-49.5263,-5.0499,-2.2177,1.0000
-285.2026,28.6693,-3.0804,0.0000
-19.4193,-0.8927,-1.1805,0.0000
-87.4660,4.5322,-1.0786,0.0000
-43.2692,-3.9989,-1.3961,0.0000
-114.2496,8.0878,-0.6341,0.0000
-43.1039,-2.9868,-1.1048,1.0000
-320.5003,41.8662,-2.0743,0.0000
-96.5214,-1.0168,-0.5460,1.0000
-172.4385,11.8403,-0.5391,0.0000
-116.0846,3.1967,-1.8797,0.0000
-1132.0851,142.4525,-4.1168,1.0000
-635.5529,85.9808,-2.8622,0.0000
-82.9148,-10.5742,-1.9700,1.0000
-11.1932,-0.2292,-0.9680,1.0000
-5.2774,-1.2413,-1.1110,0.0000
-29.9549,-3.2226,-1.6310,0.0000
-392.4137,-83.6416,-4.5570,1.0000
-12.9956,1.0963,-0.9557,0.0000
-72.0644,-12.3607,-1.4179,0.0000
-733.0414,1.3922,5.2135,0.0000
-137.4502,2.8305,-0.8937,0.0000
-75.7526,-16.2930,-6.7671,1.0000
-222.2695,16.9876,-3.1554,1.0000
-269.7091,36.3853,-1.3248,0.0000
-28.6279,-1.3913,-1.4344,0.0000
-429.2044,22.8276,0.4840,1.0000
-46.1518,-33.3953,-16.6444,0.0000
-294.3616,40.5345,-1.6048,0.0000
-62.6838,-4.9018,-2.6974,1.0000
-3303.8185,476.2878,-7.5777,0.0000
-39.3596,-16.8776,-1.3634,1.0000
-115.1070,-2.9733,-0.6894,0.0000
-45.2439,-3.6678,-1.3938,1.0000
-27.4889,-6.6353,-0.9773,0.0000
-190.8736,10.7687,-1.8575,1.0000
-33.0512,2.4524,-0.9909,0.0000
-2.1494,-0.7365,-0.9151,0.0000
-56.4746,-16.1472,-2.7986,1.0000
-3306.6093,64.4576,27.2115,1.0000
-30.0989,1.9476,-1.0092,1.0000
-76.7708,7.8120,-1.0630,0.0000
-67.7766,-10.9787,-0.6179,0.0000
-52.6391,-5.3735,-0.3051,0.0000
-69.0649,-0.6155,-1.0211,0.0000
-1115.4823,132.7055,-2.0003,0.0000
-68.7971,-11.0917,-3.7806,1.0000
-878.8727,14.5679,1.6851,1.0000
-3.1354,-0.5699,-0.9188,0.0000
-13.3338,-0.8852,-0.9679,0.0000
-704.2169,33.8616,1.6317,1.0000
-370.1540,-35.7551,3.7278,1.0000
-57.4571,-15.9527,-2.4857,1.0000
-164.7050,15.5969,-0.7998,1.0000
-77.9404,0.8842,-1.0523,0.0000
-6.0995,-0.0738,-0.9424,0.0000
-80.8999,1.3877,-1.0184,0.0000
-32.4113,0.2444,-1.6738,0.0000
-188.6913,23.6570,-1.6543,0.0000
-271.3115,-21.0349,2.5226,1.0000
-121.5135,1.0850,-1.6130,0.0000
-115.2717,-3.9559,-0.6013,1.0000
-202.6680,24.9598,-2.1667,0.0000
-65.7760,0.8463,-1.2092,0.0000
-44.2330,2.3064,-1.0156,0.0000
-15.1401,0.4396,-0.9521,0.0000
-180.2014,1.9000,-1.1436,1.0000
-3148.9614,330.5957,0.0053,1.0000
-102.2848,-5.1383,-0.6394,1.0000
-378.9808,1.9199,-1.5610,1.0000
-32.2716,-10.9193,-1.0017,1.0000
-8.7418,-3.7529,-1.5801,0.0000
-8.5728,-2.7377,-1.2819,0.0000
-2206.3372,255.1275,-4.0309,1.0000
-16.3286,-6.6688,-2.9946,0.0000
-92.5761,4.2665,-2.3269,0.0000
-20.2373,0.2872,-0.9232,0.0000
-7.7606,-3.9495,-1.9382,0.0000
-59.0727,-7.5321,-2.4958,1.0000
-72.5472,-15.1758,0.3639,0.0000
-96.2803,-23.6403,-2.5658,1.0000
-220.5552,-38.7437,3.0758,1.0000
-18.7697,-3.0522,-1.3334,0.0000
-169.3567,0.0660,-1.1224,0.0000
-243.4375,-30.2162,-1.7867,1.0000
-11.3632,-1.2230,-1.0031,0.0000
-179.1868,13.8888,-1.7968,0.0000
-528.1246,-94.2866,6.4955,1.0000
-139.0814,11.1593,-1.9376,0.0000
-2524.8523,-380.0632,54.8598,1.0000
-89.6138,3.8097,-1.8234,0.0000
-95.0808,-16.4996,-0.1779,1.0000
-107.6872,4.9028,-1.0563,0.0000
-31.7551,-1.8619,-1.2227,0.0000
-44.5781,0.2704,-1.6411,1.0000
-394.5529,-84.2980,-4.5626,1.0000
-189.9918,-26.0238,-1.7258,1.0000
-512.5664,21.6568,0.3413,1.0000
-27.4957,-6.6791,-1.4823,1.0000
-57.6157,-16.9024,-2.0447,1.0000
-135.8410,-5.6906,-2.0345,0.0000
-64.0285,-24.7528,0.5087,0.0000
-148.4731,3.5897,-1.8734,0.0000
-118.0572,3.5255,-1.9371,0.0000
-144.1213,-42.5683,2.5793,1.0000
-51.8302,-6.6738,-1.9749,0.0000
-3140.6728,427.5200,-4.9005,0.0000
-33.0701,-3.6354,-0.7797,0.0000
-130.9292,-12.5801,-1.4368,0.0000
-45.5873,-5.7572,-2.6668,1.0000
-94.7047,3.7028,-1.2869,0.0000
-374.3745,-242.1172,-57.1026,1.0000
-3.3084,-1.5974,-1.3366,0.0000
-126.4346,1.9918,-0.7946,0.0000
-313.9431,44.5942,-4.6704,0.0000
-115.6242,-84.9516,-41.4346,0.0000
-77.1221,-0.2663,-0.9872,0.0000
-573.1333,-6.6323,1.9879,1.0000
-51.1332,3.4806,-0.9595,0.0000
-63.9545,5.6229,-1.2787,0.0000
-55.9104,-0.7868,-0.8014,0.0000
-266.1133,27.6431,-1.2023,0.0000
-360.7104,2.0249,0.0303,1.0000
-2.1504,-0.7382,-0.9201,1.0000
-19.4194,-0.8923,-1.1791,0.0000
-13.5046,-1.8791,-1.0018,0.0000
-57.1540,-20.1708,-3.5155,0.0000
-1573.1685,-438.0099,47.5966,1.0000
-138.7398,13.2070,-1.1267,1.0000
-10.0377,0.5962,-0.9452,0.0000
-126.2945,2.7835,-3.0282,1.0000
-452.6309,58.1831,-1.4921,0.0000
-32.0651,2.2885,-0.9541,1.0000
-411.1766,-2.4986,1.8919,0.0000
-6.4372,-2.1223,-1.7484,0.0000
-80.2999,-19.0685,-0.9022,1.0000
-13.3338,-0.8858,-0.9676,0.0000
-240.0531,1.7941,-1.8158,0.0000
-72.6982,1.8437,-3.1575,0.0000
-276.0808,-1.3451,-2.6239,1.0000
-649.8754,-4.5931,4.6976,1.0000
-1058.6176,133.1103,-3.6269,1.0000
-198.5754,-58.6897,3.8494,1.0000
-55.1101,-2.0455,-1.9295,1.0000
-21.3870,-0.5454,-1.0377,0.0000
-9.3943,-1.5609,-1.0656,0.0000
-755.4636,72.5797,-3.9741,1.0000
-25.3344,0.1259,-0.9933,0.0000
-4.1215,-0.4036,-0.9216,0.0000
-232.0279,-16.6728,0.4468,0.0000
-9.7268,-3.5703,-1.3914,0.0000
-33.0547,2.4563,-0.9276,1.0000
-61.8313,0.1815,-1.1874,0.0000
-40.2858,1.6482,-0.9156,0.0000
-84.5724,-8.4222,-3.8048,1.0000
-241.2170,-5.0571,-0.9090,0.0000
-1524.4544,-930.2879,-239.7065,1.0000
-55.9434,-12.9637,-0.3749,0.0000
-178.3577,12.8170,-0.8325,0.0000
-354.5755,-33.6914,-0.6011,1.0000
-49.5038,1.0946,-1.7838,0.0000
-97.6650,4.2056,-1.2380,1.0000
-89.6054,3.9022,-0.7519,1.0000
-2369.0805,258.3519,-2.8762,1.0000
-121.5009,7.1599,-1.9884,0.0000
-186.8976,16.2820,-1.0286,0.0000
-31.8989,3.2764,-0.9747,0.0000
-41.1075,2.8021,-0.9371,0.0000
-537.0123,39.0413,0.4337,1.0000
-51.1394,3.4600,-1.1676,1.0000
-417.6942,30.8700,-1.6473,1.0000
-78.9307,1.0436,-1.1345,0.0000
-1275.2867,135.3143,-2.1343,1.0000
-677.9193,39.4057,-0.4172,1.0000
-13.4984,-1.8770,-0.9929,0.0000
-7.2476,-0.9000,-1.0106,0.0000
-35.5445,-6.3075,-1.1871,1.0000
-243.7735,21.8201,-1.2388,0.0000
-24.6863,-2.0671,-1.5644,0.0000
-76.9502,0.7523,-0.6506,0.0000
-831.1211,-507.1111,-2.8788,1.0000
-38.1500,2.2753,-1.2421,0.0000
-157.9239,-40.2223,2.6716,1.0000
-4.1225,-0.4041,-0.9526,0.0000
-9.5649,-2.5649,-1.1891,1.0000
-294.0656,30.2717,-1.9773,0.0000
-31.0797,2.1180,-0.9953,0.0000
-2924.5095,422.3138,-6.7637,0.0000
-77.1196,-0.2409,-0.6837,0.0000
-36.6757,-0.9901,-0.7989,1.0000
-134.1523,10.3338,-1.7871,1.0000
-19.2652,-5.9982,-1.0663,1.0000
-546.6746,59.8051,-2.0205,0.0000
-25.3367,0.1059,-1.2090,1.0000
-77.8788,-28.7580,-2.1724,1.0000
-293.1337,-108.2044,-0.1748,1.0000
-19.2543,0.0891,-1.2689,1.0000
-115.4660,-11.1101,-1.2579,1.0000
-42.4254,0.9938,-0.8965,0.0000
-1080.3729,76.2797,-8.5710,1.0000
-295.3113,-90.9296,6.6659,1.0000
-11.7001,-3.2364,-1.4393,0.0000
-301.6557,27.3128,-3.8616,1.0000
-1416.9611,-348.0040,40.5137,1.0000
-551.5857,-5.1388,2.5478,1.0000
-112.9574,3.7124,-1.5723,0.0000
-116.3934,7.4031,-0.9807,0.0000
-1443.4560,-432.6644,45.5763,1.0000
-195.0234,-7.7695,-0.7009,1.0000
-1027.9699,92.4283,-2.0441,0.0000
-1573.1685,-438.0099,47.5966,1.0000
-133.3245,9.2233,-1.2970,0.0000
-207.5182,-15.6412,1.4750,1.0000
-1537.4725,-1140.2018,-549.1122,1.0000
-115.1327,-9.1751,-1.7884,0.0000
-1031.7955,69.8724,0.3878,1.0000
-49.1812,-2.9663,-1.0539,0.0000
-1751.6816,-6.8219,11.2163,1.0000
-117.8789,4.6013,-0.9580,0.0000
-254.7298,-13.0233,-1.7077,1.0000
-580.5925,33.1998,0.5943,1.0000
-29.6495,-7.4720,-3.0335,1.0000
-9.7263,-3.5692,-1.4046,0.0000
-153.2199,11.5163,-1.9154,1.0000
-37.9790,3.2932,-0.9261,1.0000
-118.6192,-23.7581,-0.6495,1.0000
-44.4109,1.2688,-1.5474,0.0000
-100.6343,4.6023,-2.4277,1.0000
-11.2294,-6.4823,-2.6750,0.0000
-4.1214,-0.4033,-0.9225,0.0000
-6.6046,-3.1048,-1.6911,0.0000
-477.1360,57.1996,-1.9556,0.0000
-2552.9138,-1893.8277,-911.6715,1.0000
-31.4506,-6.0952,-2.4884,0.0000
-34.6054,-12.8137,-3.8438,0.0000
-583.1780,-339.2151,-137.3366,1.0000
-11.0283,0.7600,-0.9595,0.0000
-5.1083,-0.2373,-0.9503,0.0000
-50.6556,0.2982,-1.4745,0.0000
-10.5480,-2.3937,-1.1184,1.0000
-331.1968,38.5872,-2.0707,0.0000
-14.4892,-1.7487,-1.4440,0.0000
-80.4410,-7.9383,-1.9653,1.0000
-25.9842,2.2749,-0.9602,0.0000
-10.0379,0.5964,-0.9454,0.0000
-50.8371,-6.7553,-0.9844,0.0000
-43.5864,0.1647,-0.9379,0.0000
-6.0943,-0.0707,-0.9540,0.0000
-94.7081,3.6769,-1.5748,0.0000
-38.0306,-8.9792,-1.5785,1.0000
-4144.3395,250.2268,17.3679,1.0000
-22.8576,2.7619,-0.9941,0.0000
-127.1305,-14.1040,0.0812,1.0000
-85.6524,9.2728,-1.5336,0.0000
-144.9055,-23.2301,1.0147,1.0000
-26.8272,-2.6876,-1.1069,0.0000
-29.6134,-1.2113,-1.2810,0.0000
-13.1705,0.0947,-1.0569,1.0000
-126.9431,-1.0089,-1.1230,1.0000
-158.9950,1.3666,-1.1242,0.0000
-50.8375,-6.7557,-0.9845,1.0000
-114.2577,8.0226,-1.3794,0.0000
-121.8204,-48.7020,-0.9831,1.0000
-3.1354,-0.5699,-0.9188,0.0000
-32.2359,1.2633,-1.3620,1.0000
-81.7039,8.6062,-1.5293,0.0000
-45.3923,1.4264,-1.6792,0.0000
-246.4407,6.0522,-0.4292,1.0000
-300.1964,-71.8509,5.8076,1.0000
-36.0104,2.9348,-1.1951,0.0000
-33.0701,-3.6354,-0.7797,0.0000
-391.5713,17.4516,0.2348,1.0000
-100.5304,-30.7189,1.2724,0.0000
-132.3960,-9.2677,-1.3163,0.0000
-455.7467,3.7650,-1.0525,1.0000
-11.7060,-3.2723,-1.7967,1.0000
-82.9148,-10.5742,-1.9700,1.0000
-28.5258,-12.8153,-3.8061,0.0000
-1742.0894,241.6081,-4.8662,0.0000
-27.5160,-12.8006,-1.7303,0.0000
-146.7904,13.5612,-1.0505,0.0000
-226.8311,26.0194,-1.9062,1.0000
-117.7672,-12.6973,-0.5907,1.0000
-12.5185,-2.0801,-1.4001,0.0000
-359.5761,-81.1434,5.7902,1.0000
-64.2874,3.6498,-1.2132,0.0000
-23.3637,-0.2409,-1.3718,0.0000
-67.3135,-14.2901,-2.5815,0.0000
-34.3740,0.6245,-1.1618,0.0000
-392.9871,45.0425,-1.3372,0.0000
-79.1171,-0.1126,-3.0299,0.0000
-194.3500,-75.7089,3.6889,1.0000
-162.4141,-42.8573,-1.1059,1.0000
-125.2678,8.8922,-1.1375,0.0000
-84.5201,-2.0325,-0.5815,1.0000
-321.7649,10.3545,-3.8723,0.0000
-128.1108,-7.9213,-0.9427,1.0000
-380.1359,-94.7412,8.3307,0.0000
-4.1214,-0.4033,-0.9225,0.0000
-24.3486,-0.0476,-1.0689,0.0000
-503.7965,43.4989,-0.6998,1.0000
-7.2528,-0.9182,-1.2614,0.0000
-11.0526,-5.4275,-1.9130,0.0000
-264.4524,-34.4600,2.0308,1.0000
-121.0237,-1.9845,-0.8295,1.0000
-539.8401,28.2978,0.1864,1.0000
-241.5020,5.2591,0.0253,0.0000
-51.8576,-6.8410,-3.8471,1.0000
-80.0839,6.1502,-3.1413,0.0000
-1519.8375,-242.8133,31.4534,1.0000
-197.1490,-14.3010,1.9107,0.0000
-216.4466,-38.4627,2.5996,0.0000
-160.3127,-0.4457,-1.1124,0.0000
-39.3596,-16.8776,-1.3634,1.0000
-53.9568,-7.2130,-0.6329,0.0000
-142.2425,-1.5270,-1.7189,1.0000
-967.4907,12.3046,2.1316,1.0000
-36.1823,1.9553,-1.0664,0.0000
-405.1888,-135.1776,-1.6150,0.0000
-84.8862,-16.1878,-0.1774,0.0000
-113.2750,7.8349,-1.6171,0.0000
-110.6541,5.3269,-1.9378,0.0000
-21.8732,2.5943,-0.9968,0.0000
-31.4500,-6.0954,-2.4837,0.0000
-158.6434,9.4329,-1.3322,1.0000
-138.7398,13.2070,-1.1268,1.0000
-72.8492,0.9914,-1.6131,0.0000
-6.0942,-0.0705,-0.9499,0.0000
-10.5530,-2.4813,-2.1738,0.0000
-11.5267,-2.2160,-1.0578,0.0000
-486.4532,-273.5928,15.8844,0.0000
-81.2173,5.5291,-0.8276,1.0000
-240.3575,11.9764,-2.3761,0.0000
-490.1643,-7.9035,-3.1591,1.0000
-99.5785,-25.1556,-2.9758,1.0000
-338.6266,-11.4511,-6.3434,1.0000
-120.0390,-2.1621,-0.9502,1.0000
-128.0108,-25.3592,-2.1795,1.0000
-1506.5581,-421.9799,45.5663,1.0000
-24.2039,-5.2095,-1.5855,1.0000
-17.2811,-0.2245,-1.0229,0.0000
-120.9105,-31.2677,2.0873,0.0000
-12.5183,-2.0469,-1.0259,0.0000
-12.6831,-3.0616,-1.3209,0.0000
-108.8245,10.1611,-1.3419,0.0000
-136.9811,-6.3621,-0.2838,1.0000
-58.4401,-15.7623,-2.2203,1.0000
-100.9493,2.7756,-0.6920,0.0000
-205.8136,-137.7385,-5.6667,1.0000
-873.8743,110.0601,-2.6868,0.0000
-46.8695,-1.2963,-0.7644,0.0000
-746.6814,82.5902,-0.6988,1.0000
-25.6834,-2.0018,-2.6767,1.0000
-3066.5376,362.1513,-3.4090,1.0000
-51.4863,1.3434,-2.7461,0.0000
-69.5503,2.5215,-1.0268,0.0000
-3201.2213,339.4165,-0.3117,1.0000
-588.1028,78.6361,-6.5310,0.0000
-64.3065,3.4939,-2.9738,0.0000
-68.4223,-2.8118,-1.5837,0.0000
-10.0439,0.5946,-0.9514,0.0000
-5.1083,-0.2373,-0.9503,0.0000
-27.3033,0.4568,-1.0323,0.0000
-683.2763,-231.9663,17.5771,0.0000
-21.0530,1.4325,-1.0638,0.0000
-3.1354,-0.5699,-0.9188,0.0000
-48.5118,1.0043,-0.8947,1.0000
-1065.8379,132.3953,-2.5569,0.0000
-963.4833,107.9479,-2.3938,1.0000
-53.1490,-8.4613,-1.6779,0.0000
-273.9513,-18.6604,1.3318,1.0000
-572.9504,72.3435,-2.6612,0.0000
-105.1309,-21.9768,-0.7583,0.0000
-68.8818,6.4857,-0.9457,1.0000
-525.9909,-39.6575,6.5358,0.0000
-17.4445,-1.2312,-1.2484,0.0000
-321.3450,30.8865,-1.2188,0.0000
-57.7361,-5.5825,-0.9533,0.0000
-58.3762,2.6205,-1.5267,0.0000
-96.3568,-0.0626,-0.9566,1.0000
-162.0852,13.0958,-1.0345,1.0000
-624.5690,72.9704,-2.2979,0.0000
-122.0943,-26.3580,-2.1476,1.0000
-47.0631,-8.4492,-1.3968,0.0000
-412.7698,24.0363,-0.4348,0.0000
-118.2030,8.7008,-1.2502,0.0000
-60.0231,-1.1034,-0.7225,0.0000
-121.0070,4.1022,-1.0605,1.0000
-364.2957,-61.0860,4.8165,1.0000
-247.0584,26.3550,-2.3197,0.0000
-268.6071,30.8023,-4.7417,0.0000
-60.0347,-1.2078,-1.9191,1.0000
-51.1392,3.4540,-1.2482,0.0000
-114.1128,-3.1073,-0.3290,1.0000
-328.7439,29.1155,-0.8697,0.0000
-819.5617,65.4566,-0.0845,1.0000
-194.1184,21.5718,-1.0815,1.0000
-10.0380,0.5958,-0.9484,0.0000
-1.1634,-0.9032,-0.9115,0.0000
-37.8391,-1.8828,-1.6004,0.0000
-193.3752,-75.9662,2.6705,0.0000
-46.1083,-20.8088,-1.1678,1.0000
-98.5032,-0.7536,-1.3447,0.0000
-28.3071,-5.4690,-0.9119,0.0000
-1132.0851,142.4525,-4.1168,1.0000
-514.9528,55.4820,-1.6830,0.0000
-16.2915,-0.3897,-1.0294,0.0000
-44.7426,-0.7407,-1.8933,1.0000
-9.7268,-3.5703,-1.3914,0.0000
-1151.1105,155.8963,-3.6962,0.0000
-156.5652,-8.2922,-2.0459,0.0000
-624.2189,81.0415,-2.4746,0.0000
-1606.9009,-421.7199,40.6770,1.0000
-366.2940,16.9239,-3.3132,1.0000
-428.7699,13.3287,-2.4156,1.0000
-866.5940,87.0456,-7.1112,1.0000
-22.3754,-0.3711,-0.9496,0.0000
-77.9946,-17.4169,-0.8361,1.0000
-91.1498,-17.2647,-1.2704,1.0000
-1072.4088,135.5152,-2.8815,0.0000
-81.7621,-9.7546,-2.0072,1.0000
-306.6503,-92.0036,7.3293,1.0000
-203.3430,15.0070,-0.8668,1.0000
-48.9997,4.1154,-1.1892,0.0000
-37.4975,0.1436,-1.0860,0.0000
-143.1276,-36.6917,1.8681,1.0000
-155.1828,11.9240,-1.0758,1.0000
-144.1236,-24.6743,-2.2533,1.0000
-164.5554,10.4910,-0.6842,0.0000
-122.8080,5.4423,-0.8871,0.0000
-39.3279,-4.6930,-1.7030,0.0000
-297.6499,-20.9341,-0.6685,0.0000
-92.9293,-28.0230,-11.0573,1.0000
-3.1535,-0.5777,-0.9472,0.0000
-3306.6093,64.4576,27.2114,1.0000
-110.6163,-48.3771,1.0734,1.0000
-3014.5844,363.5005,-3.8060,1.0000
-144.1213,-42.5683,2.5793,1.0000
-100.7870,3.7325,-1.0727,0.0000
-123.9839,-1.4944,-0.9490,1.0000
-63.1320,4.4897,-1.0133,0.0000
